Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Item_Visibility_MeanRatio,Outlet_Years,Outlet,Item_Fat_Content_Low Fat,Item_Fat_Content_Non-Edible,Item_Fat_Content_Regular,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Category_Drink,Item_Category_Food,Item_Category_Non-consumable
FDB15,10.895,0.13681074199999999,263.0568,OUT046,527.3136,0.9296326039077599,16,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDA52,16.2,0.128682722,178.437,OUT045,1058.622,0.9608976405361085,11,7,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDZ08,12.792854228644991,0.109459733,84.1592,OUT027,1320.9472,1.1185106705592396,28,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDR27,15.1,0.096644015,131.9942,OUT017,3047.3666,0.8796766153288036,6,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
NCK42,7.475,0.013120028,217.6192,OUT046,1725.7536,0.9990697420295302,16,8,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDZ12,12.792854228644991,0.0996963049,144.847,OUT019,143.14700000000002,1.0,28,4,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
FDM60,10.8,0.048339408,41.5138,OUT018,446.7518,1.0650712148076518,4,3,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
NCI31,20.0,0.08165845,35.019,OUT018,585.904,0.9624832422074868,4,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
FDX39,14.3,0.04975339,210.3586,OUT049,6331.758000000001,0.9310779395664153,14,9,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
NCV05,10.1,0.030379382000000003,153.4656,OUT017,1853.5872,0.8675847439173107,6,2,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
FDX16,17.85,0.065810045,149.105,OUT046,2247.075,1.0372044812659613,16,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
DRK12,9.5,0.03726694955555556,32.89,OUT010,33.29,1.0,15,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
NCA05,20.75,0.025272781,146.6734,OUT017,445.4202,1.0333086692467028,6,2,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
DRG51,12.1,0.019314961000000002,164.6526,OUT010,657.8104,1.5560144167060943,15,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
NCR30,20.6,0.07128216799999999,74.4696,OUT018,223.7088,0.9624832470492266,4,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
NCE31,7.67,0.18484357899999998,33.1216,OUT046,727.0536,0.8747287943676293,16,8,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDM56,12.792854228644991,0.122896411,111.1912,OUT019,218.3824,1.679002671376726,28,4,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
FDP24,20.6,0.082935004,119.5756,OUT013,2665.8632,0.9288589836390809,26,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
DRM37,15.35,0.16135017599999998,196.6768,OUT010,591.2304,1.604702883637792,15,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
FDN56,5.46,0.106968096,142.6786,OUT013,2311.6576,0.8740008644959584,26,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
DRE60,9.395,0.159582185,224.77200000000002,OUT049,7017.531999999999,0.9237238339256196,14,9,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
FDW49,12.792854228644991,0.14453827,180.6002,OUT019,895.5010000000001,1.678597216005879,28,4,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
FDM20,10.0,0.038685802000000005,243.8144,OUT046,4655.2736,1.0601211958260082,16,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDK15,12.792854228644991,0.17230990300000001,98.2042,OUT019,198.4084,1.5315371941612006,28,4,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
FDK48,7.445,0.037690731,73.3354,OUT049,451.4124,1.1733797600500322,14,9,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDO49,12.792854228644991,0.05787008,49.7008,OUT019,50.6008,1.7996017558654438,28,4,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
FDC09,15.5,0.026409147,102.1332,OUT018,615.1992,0.925884094595578,4,3,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
NCZ41,19.85,0.064367627,126.1704,OUT013,876.1928,1.1413557256065494,26,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDP19,11.5,0.173516063,128.1652,OUT046,2454.1388,1.1717954505724695,16,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDQ24,12.792854228644991,0.12898088,250.4724,OUT019,251.6724,1.7995044936761442,28,4,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
DRL11,10.5,0.048115543,159.0946,OUT045,4102.6596,0.9315179305255961,11,7,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDO36,19.7,0.07789910900000001,177.766,OUT035,2696.49,0.9583971535431526,9,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDN52,12.792854228644991,0.13093275,86.9198,OUT027,1569.9564,0.9251308150339166,28,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDF21,10.3,0.09846497900000001,188.653,OUT010,189.753,1.7749162412944497,15,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
FDU40,20.85,0.037372847,192.7478,OUT013,3099.9648,0.8740008688361441,26,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDS51,13.35,0.032230526,61.4194,OUT049,743.0328,1.0006230313483242,14,9,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDE45,12.1,0.040357315,177.8002,OUT046,1611.9018,0.9585610251307481,16,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDX50,20.1,0.07461309,108.7228,OUT035,1215.7508,0.8745633911956855,9,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
NCN14,12.792854228644991,0.160936178,184.2608,OUT019,367.5216,1.6782131722814129,28,4,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
FDQ21,21.25,0.019502354,120.8756,OUT018,3150.5656,1.03121015283457,4,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDV57,12.792854228644991,0.06557744900000001,181.766,OUT027,7370.406,1.32657871220275,28,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDB44,6.655,0.016944719,209.2586,OUT013,2954.8204,1.0365304241660496,26,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDG52,13.65,0.065576228,47.7402,OUT013,643.1628,0.9982383497138845,26,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDL38,12.792854228644991,0.02579577,88.4172,OUT019,89.2172,1.5315371975116558,28,4,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
NCS54,13.6,0.010008699,176.737,OUT049,4940.236,0.9310778942265109,14,9,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
DRL37,15.5,0.053362085999999996,41.577,OUT035,735.709,1.0371975549390646,9,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDA43,10.895,0.064621927,196.6794,OUT013,1170.4764,0.8740008591164136,26,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDZ39,19.7,0.018126724,101.79899999999999,OUT017,1135.1889999999999,0.9348909642592725,6,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDG45,8.1,0.09496884266666668,211.8902,OUT018,3823.0236,1.0,4,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDH10,21.0,0.049263979000000006,195.0478,OUT013,1549.9824,0.8740008620543277,26,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDO10,13.65,0.021343732,58.3588,OUT010,114.5176,2.508088728842157,15,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
FDS35,12.792854228644991,0.110681931,63.2826,OUT027,1033.3216,0.9942317084886416,28,5,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDI41,12.792854228644991,0.061955439,145.1418,OUT027,4561.3958,0.9541219306888453,28,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDN21,12.792854228644991,0.076483451,163.1236,OUT027,2416.854,1.019804093912679,28,5,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
NCO18,13.15,0.024701262,176.8686,OUT045,2133.2232,0.8765027501725255,11,7,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
FDB34,15.25,0.02671821,85.2198,OUT018,1482.7366,0.9334195349887483,4,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDD05,19.35,0.016597651,121.5098,OUT013,2892.2352,0.8740008499755368,26,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDX59,12.792854228644991,0.0514111,33.0558,OUT027,984.7182,0.9251308200643279,28,5,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDZ23,17.75,0.112985849,185.424,OUT010,745.696,1.4641166716749183,15,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
FDX27,20.7,0.11411709,92.7436,OUT046,1323.6104,1.0366952049933387,16,8,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDV07,9.5,0.023469217624999997,110.4228,OUT017,1547.3192,1.0,6,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDR14,11.65,0.175033524,55.5298,OUT017,647.1576,0.8796766136054219,6,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDO01,21.1,0.020760673,128.7994,OUT045,1798.9916,0.8765027592792975,11,7,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDO13,7.865,0.061405050999999995,166.3526,OUT017,1973.4312,0.9275067676620664,6,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDU25,12.35,0.026676216000000003,57.0246,OUT035,1737.7379999999998,0.9988808177006718,9,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
NCK54,12.792854228644991,0.029380407,114.715,OUT027,1864.24,1.7918026590831495,28,5,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
FDZ56,16.25,0.025715562,168.1474,OUT013,1516.0266,0.8740008500615333,26,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
NCL55,12.15,0.06502643400000001,253.704,OUT017,5060.08,1.1668404970944921,6,2,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
FDD59,10.5,0.066315023,78.296,OUT045,2157.192,1.1439575675295102,11,7,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDJ55,12.8,0.023664054,226.0404,OUT017,5400.9696,0.9348909850971187,6,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDA45,12.792854228644991,0.154627247,177.637,OUT027,5469.547,1.1370316409761945,28,5,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
DRF23,4.61,0.20529482699999999,172.8396,OUT010,174.4396,1.735253034996654,15,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
FDT49,7.0,0.152261999,105.728,OUT017,1278.336,1.0427686374604543,6,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
NCO17,10.0,0.06326427488888889,120.64399999999999,OUT035,1917.504,1.0,9,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
FDH22,6.405,0.136275173,128.1678,OUT035,1017.3424,0.9988808352490574,9,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDT34,9.3,0.174621343,104.2964,OUT049,1998.7316,0.9599921594609546,14,9,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDB39,11.6,0.038597077,57.9272,OUT045,615.1992,0.9241603483125636,11,7,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDQ22,16.75,0.029799965,39.1822,OUT045,314.2576,1.0010958863405794,11,7,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
NCN43,12.15,0.011314423,122.973,OUT010,123.17299999999999,1.6044637820590586,15,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
FDG57,14.7,0.072410764,48.2034,OUT049,1020.6714,0.9310779282287261,14,9,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDR20,20.0,0.028118435,46.7744,OUT035,1222.4088,1.1237409414491857,9,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDU22,12.792854228644991,0.163350221,120.2124,OUT019,474.0496,1.7990141261741202,28,4,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
NCC43,7.39,0.09330771300000001,250.9066,OUT017,1506.0396,1.033384534573906,6,2,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
FDP01,20.75,0.10599465400000001,150.5682,OUT010,762.341,1.5560143887307794,15,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
FDF52,9.3,0.067055339,184.2292,OUT018,1277.0044,0.963005397250672,4,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDZ33,10.195,0.10737674300000001,147.6076,OUT035,3547.3824,1.024572802537888,9,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDP48,12.792854228644991,0.043810028,181.395,OUT027,6042.135,0.8587097286187813,28,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDW56,7.68,0.118672537,192.2162,OUT010,384.8324,1.4641166661291034,15,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
FDC26,10.195,0.126897925,110.6886,OUT018,1223.0746,0.9334195335835468,4,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDF34,9.3,0.014076503,200.0084,OUT018,2182.4924,0.93341956298039,4,3,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
FDJ33,8.895,0.088305478,123.473,OUT035,1478.076,0.8745633895528847,9,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDD04,16.0,0.090153756,143.2154,OUT045,1418.154,1.02965610916199,11,7,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
NCJ31,19.2,0.182501773,239.2196,OUT013,5061.4116,0.9288589887256365,26,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDO57,20.75,0.108710162,161.7578,OUT046,2888.2404,0.8747287932402295,16,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDM36,12.792854228644991,0.058446424000000004,172.1422,OUT027,5518.1504,0.917823681203493,28,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
NCY05,13.5,0.054990009000000006,35.2874,OUT046,741.0354,0.9219595449700345,16,8,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDS44,12.792854228644991,0.15528831,241.7538,OUT027,9133.4444,1.0228550269554042,28,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDZ39,19.7,0.018021361,101.199,OUT035,1857.582,0.9294568374602299,9,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
NCM31,6.095,0.0816559,143.3154,OUT017,2836.308,1.0425591756837003,6,2,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
DRK11,8.21,0.010755465,150.8392,OUT013,2982.784,1.0305624367536719,26,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDO34,17.7,0.050111641,165.9816,OUT010,167.7816,1.5560143886406657,15,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
NCL30,18.1,0.048931174,127.3336,OUT035,1150.5024,0.9988808357910871,9,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
FDK28,5.695,0.065960909,259.2646,OUT017,9275.9256,0.9348909800232407,6,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
DRJ39,20.25,0.036319195,219.3482,OUT035,5038.1086,0.9294568234931584,9,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
NCP06,12.792854228644991,0.039055756000000004,152.3366,OUT027,2115.9124,0.9251308256580747,28,5,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
FDE33,12.792854228644991,0.049395242,80.3644,OUT027,1885.5456,0.8704928788832578,28,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDZ44,8.185,0.038789271,115.6808,OUT049,703.0848,0.8760887688253054,14,9,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDV46,18.2,0.012659235,140.718,OUT018,2656.542,1.0320192870462557,4,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
NCO06,19.25,0.10801000599999999,33.3558,OUT035,713.0718,0.929456819590264,9,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
DRG03,14.5,0.061934990999999995,154.4998,OUT013,1691.7978,0.928858992457324,26,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDU37,9.5,0.10442123699999999,80.196,OUT013,2157.192,1.026739215926969,26,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDI57,19.85,0.05398068599999999,196.8768,OUT013,2561.9984,0.9982383549910401,26,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDM45,8.655,0.088121336,119.7756,OUT013,2059.9852,0.9982383447517549,26,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDC26,10.195,0.126359196,109.2886,OUT035,1334.2632,0.929456819678588,9,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDU14,12.792854228644991,0.034584356000000004,248.375,OUT027,10236.675,1.0321817695646682,28,5,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDB26,14.0,0.031267496,51.464,OUT046,692.432,0.9990697634441023,16,8,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDC29,8.39,0.024304264,114.0176,OUT018,1488.7288,1.003139523494916,4,3,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
FDY58,11.65,0.040144377,228.9694,OUT017,6622.7126,0.8796766121415892,6,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDR59,14.5,0.063851475,260.4594,OUT035,3139.9128,0.9294568193984843,9,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDS03,12.792854228644991,0.079243005,65.8826,OUT027,1614.565,0.8704928805340965,28,5,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDR43,18.2,0.161355122,38.319,OUT013,585.904,0.9288589894362242,26,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDZ25,12.792854228644991,0.02748331,169.37900000000002,OUT027,5602.706999999999,1.118510682430468,28,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
NCN26,10.85,0.028738057999999997,117.1808,OUT045,703.0848,1.1731947144537271,11,7,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
FDO38,17.25,0.073135768,77.2986,OUT018,1012.6818,0.9334195348255673,4,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDP28,13.65,0.081096613,261.2936,OUT017,3131.9232,0.9348909798706863,6,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDG31,12.15,0.063430788,65.4826,OUT010,258.3304,1.6044637321258879,15,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
FDI45,13.1,0.037549969,176.1054,OUT013,4027.4242,0.92152240546216,26,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
NCS54,13.6,0.016726506000000002,176.037,OUT010,352.874,1.5560144214794651,15,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
FDE17,20.1,0.054565932000000004,152.2366,OUT045,2418.1856,1.026844819929704,11,7,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
NCG06,16.35,0.029445361,257.6646,OUT046,2061.3168,0.9990697559925883,16,8,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDQ57,12.792854228644991,0.048932712999999996,144.476,OUT019,146.476,2.032352766531665,28,4,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
NCB31,6.235,0.11865191900000001,263.991,OUT035,4207.856,0.9221155226709242,9,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
NCP29,8.42,0.112728355,65.8168,OUT018,830.9184,0.9581564859128642,4,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
NCX29,12.792854228644991,0.15609456900000002,144.3102,OUT019,145.8102,1.5315371999835368,28,4,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
FDU37,9.5,0.10493392800000001,78.796,OUT018,1198.44,1.0317803356309314,4,3,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
FDM02,12.5,0.12341737,86.0198,OUT010,87.2198,1.5560143939455693,15,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
FDN16,12.6,0.062700289,102.199,OUT046,1960.781,0.9222899191742868,16,8,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDR46,16.85,0.139417654,147.476,OUT046,2929.52,0.9590984378013734,16,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDE50,12.792854228644991,0.01612717,189.3556,OUT027,2253.0672,0.9178237013965105,28,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDL52,6.635,0.07714555299999999,39.8506,OUT010,75.9012,1.6043357594610568,15,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
FDQ49,20.2,0.039215075,157.66299999999998,OUT013,2190.482,0.9579669271558968,26,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDI14,14.1,0.08985964199999999,140.2496,OUT045,1693.7952,1.0010958915944634,11,7,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDS16,15.15,0.066121873,145.67600000000002,OUT013,3661.9,1.139904491139142,26,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDU15,13.65,0.026643447999999997,37.9532,OUT049,862.8768,1.062721771083504,14,9,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
NCG43,12.792854228644991,0.073879939,94.0462,OUT027,1850.924,1.0557066161798423,28,5,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
FDR23,12.792854228644991,0.08139146,177.83700000000002,OUT027,6351.732,0.9544539653738029,28,5,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDS52,12.792854228644991,0.005448005,102.1016,OUT027,3542.0559999999996,0.8704929462174223,28,5,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
NCP18,12.15,0.028714747000000002,151.9708,OUT018,3611.2992,0.9260469420478779,4,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
DRF23,12.792854228644991,0.122058364,172.8396,OUT027,7152.0236,1.0316974356968398,28,5,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
FDO09,13.5,0.125528734,262.191,OUT045,6048.793000000001,1.0350199143451326,11,7,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDB40,17.5,0.007555175999999999,145.9102,OUT045,2187.153,0.9233073332541828,11,7,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
DRK37,12.792854228644991,0.077046505,189.453,OUT019,759.012,2.2571134803163955,28,4,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
DRN11,7.85,0.162980276,145.2444,OUT046,1451.444,0.999518036453603,16,8,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDE22,9.695,0.029632784,159.692,OUT045,958.752,0.8765027544875882,11,7,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDF04,17.5,0.013634468,256.4304,OUT035,1808.3128,1.02730245575512,9,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDE41,9.195,0.064376263,83.1566,OUT017,1099.2358,1.130311007748667,6,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDW08,12.792854228644991,0.147663025,106.02799999999999,OUT027,1810.976,1.1370316410621344,28,5,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
NCD54,21.1,0.029003459,143.4786,OUT035,2311.6576,0.9221155174882584,9,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
FDZ33,10.195,0.10783454099999999,146.5076,OUT018,1330.2684,1.0289410425007655,4,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDO23,17.85,0.146399663,93.8436,OUT035,1418.154,1.0276379967983666,9,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDN34,15.6,0.04575559,167.1132,OUT035,2874.9244,1.1597012325750515,9,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDL39,16.1,0.063278652,182.1318,OUT013,2345.6134,0.8740008650693473,26,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDT28,13.3,0.063664998,151.6708,OUT049,3912.2408,0.9237238257243219,14,9,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDH33,12.85,0.12222126900000001,45.9428,OUT018,1274.3412,1.0312101707784922,4,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDA34,11.5,0.014944613999999998,171.808,OUT017,5712.564,1.0047208730379273,6,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDZ56,16.25,0.025732114,166.4474,OUT035,5390.3168,0.8745634067760324,9,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
DRH23,14.65,0.171281641,54.0614,OUT017,1160.4894,0.9641442071782848,6,2,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
NCO18,13.15,0.024646607999999997,177.4686,OUT035,5510.8266,0.874563400623991,9,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
DRG27,8.895,0.10224054266666667,42.0138,OUT018,568.5932,1.0,4,3,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
FDM28,15.7,0.075661985,181.36599999999999,OUT010,179.766,1.4641166706355715,15,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
NCY41,16.75,0.126765903,35.7532,OUT010,143.8128,1.4641166636437077,15,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
FDD21,10.3,0.030563449,114.4176,OUT035,2633.9048,1.332498297929335,9,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDD44,8.05,0.078522357,257.1646,OUT049,6183.9504,1.1432814655131143,14,9,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
FDP16,18.6,0.039294854,246.6802,OUT046,2702.4822,0.9296326127314737,16,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDQ37,20.75,0.08926066699999999,193.4478,OUT046,4843.695,0.8747287906550207,16,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
NCY05,13.5,0.05510153,37.0874,OUT045,952.7598,0.9238293000816331,11,7,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
NCE07,8.18,0.013127548000000001,142.0154,OUT035,1985.4156,0.9585834884501098,9,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
